刘志军,由刘志军兼任,主任,领导小组办公室设在市人社局，主任由刘志军兼任，工作人员从相关单位抽调组成。
流动人员,在退休前调到国有企业工作,国有企业工作,修改为“流动人员在退休前调到国有企业工作的，退休养老保险基金由机关事业社会保险机构按有关规定给企业社会劳动保险机构”。
流动就业人员,在统筹地区以外发生住院,疾病住院,流动就业人员在统筹地区以外发生疾病住院的，按照我市有关规定办理报销手续。
六大战略性新兴产业增加值,增长20%以上,20%,全面实施战略性新兴产业发展规划，加快推进国家生物产业基地、民用航空基地等一批重点项目和示范基地建设，力争六大战略性新兴产业增加值增长20%以上（市发改委、工信委、农委、科技局负责）。
流动就业人员,支付监控制度,工资保证金制度,建立健全流动就业人员工资支付监控制度和工资保证金制度，加强工资发放监控。
流动就业人员,支付监控制度,监控制度,建立健全流动就业人员工资支付监控制度和工资保证金制度，加强工资发放监控。
流动人员,转入人才交流机构,人才交流机构,修改为“流动人员的人事关系转入人才交流机构后，有关部部门应当按有关规定将流动人员的退休养老保险基金，转入机关事业社会保险机构”。
留学回国人员科学研究基金,资助独立承担科研课题,承担科研课题,每年通过哈尔滨市科学研究基金、优秀学术著作出版补贴基金、留学回国人员科学研究基金、后备带头人科学研究基金资助120名优秀科技人才独立承担科研课题及出版学术著作。
录警人员,自2004年起过渡期三年由市财政局按有关规定核定基数,基数,接收的录警人员，自2004年起过渡期三年，过渡期所需经费由市财政局、市公安局按有关规定核定基数，由所在企业一次性交市财政。
落实干部计划,5年内使全部经过累计三个月以上脱产培训每年不少于12天,12,落实干部培训计划，提高培训层次和水平，5年内使处及处以上干部全部经过累计三个月以上的脱产培训，其他干部的学习培训每年不少于12天。
绿色无公害养殖业规模生产基地,达到100个以上,100,绿色、无公害养殖业规模生产基地达到100个以上；
旅游总收入,增长17%以上,17%,实现接待国内外游客增长13%以上，旅游总收入增长17%以上
旅游总收入,增长20%以上,20%,全年接待国内外游客增长19%以上，旅游总收入增长20%以上
盲人按摩人员,继续教育,工作,加强对盲人按摩机构的资格认定和行业管理，落实盲人按摩机构的优惠政策和扶持措施，规范盲人按摩技术职称评定，做好盲人按摩人员的继续教育培训工作。
盲人按摩人员,继续教育,教育,加强对盲人按摩机构的资格认定和行业管理，落实盲人按摩机构的优惠政策和扶持措施，规范盲人按摩技术职称评定，做好盲人按摩人员的继续教育培训工作。
盲人按摩人员,继续教育,培训,加强对盲人按摩机构的资格认定和行业管理，落实盲人按摩机构的优惠政策和扶持措施，规范盲人按摩技术职称评定，做好盲人按摩人员的继续教育培训工作。
每个村卫生所,按其服务人口数量因素应设置工作人员2-3人,工作人员,行政村卫生所（室）人员设置按其服务人口数量、当地经济发展水平、服务半径、地理位置、交通条件等因素，每个村卫生所（室）应设置工作人员2-3人，其中要有1名中医或能运用中西医结合的村医。
每户企业每年最高补贴额,不超过3万元,3万,示范期内，对新注册入驻经备案的孵化器（含众创空间）开展科技创业的企业，按其实际发生的房屋租赁费用，按照最高不超过40%的比例给予房租补贴，每户企业每年最高补贴额不超过3万元。
每户企业每年最高补贴额,不超过5万元,5万,示范期内，对入驻经认定的提供国际市场开拓、跨国金融结算、对外项目投资等服务国际合作平台的小微企业，按其实际发生的房屋租赁费用，给予最高不超过40%的房租补贴，每户企业每年最高补贴额不超过5万元。
每人次,补贴90元,90,职业介绍补贴标准为每人次补贴90元。
每次,不得超过符合医疗保险有关规定医疗费支出100%,医疗保险,提高后的医疗费报销标准，每次不得超过符合医疗保险有关规定的医疗费支出的100%。
每个品规,对未按规定进行网上确认操作每发生一次扣1分,1,对未按规定进行网上确认操作的，每个品规每发生一次扣1分，扣完为止。
每人次,对为大学生开展创业指导专家分别给予补贴300元,300,对为大学生开展创业指导、讲座的专家，每人次分别给予补贴300元、1000元。
每千人医生数,分别达到5人,5,建立较为完善的城乡社区卫生服务网络和疾病预防体系，每千人医生数和床位数分别达到5人和0张；
每户,给予5000元,5000,示范期内，对符合条件的小微企业，每户给予5000元的“两创示范”服务券，用于向服务机构购买服务费用的差额支出，最高使用额度不超过购买服务费用总额的60%。
每个品规,每发生一次扣3分,3,凡医疗卫生机构投诉未按订单要求的品牌和数量进行配送的，每个品规每发生一次扣3分，扣完为止。
每个品规,每发生一次扣3分,3,凡医疗卫生机构投诉未及时配送的，每个品规每发生一次扣3分，扣完为止。
每千位老人,拥有床位数30张,30,社会化养老服务日趋完善，全市养老机构床位达到5万张，每千位老人拥有床位数30张，全市现有社区日间照料中心1731个。
每个乡镇,原则上设置举办卫生院,1,原则上，每个乡镇设置1所政府举办的卫生院，由所在区、县（市）卫生部门统一管理，不得采取拍卖、租赁、承包、分散经营等有损公益性质和国有资产流失的经营方式。
每个街道办事处,原则上设置1处覆盖3-10万人口社区卫生服务中心,社区卫生服务中心,原则上每个街道办事处设置1处覆盖3-10万人口的社区卫生服务中心，对人口不足3万人的街道办事处可合并设立社区卫生服务中心；
每个街道,至少配备1名专职社会工作者,1,--每个街道和乡（镇）至少配备1名专职或兼职儿童社会工作者。
每个乡镇,至少建立1所公办中心幼儿园,公办中心,--每个乡镇至少建立1所公办中心幼儿园。
每个区,重点建设1个培训基地,1,每个区、县（市）重点建设1个职业技能培训基地，形成2至3个骨干专业；
每个乡,重点建设1个培训基地,1,每个乡（镇）重点建设1个职业技能培训基地和1个与主导产业相结合的农业实用技术培训基地。
每季度,终了10个工作日内,10,每季度终了10个工作日内，市劳动保障部门审核汇总报市财政部门复核，市财政部门在10个工作日完成复核后，按季度将资金拨付市劳动保障部门，市劳动保障部门在资金到账后10个工作日内将资金直接发给申请者本人。
每个项目资助额度,最高不超过30万元,30万,示范期内，对项目研发形成新增销售收入500万元以上的小微企业，按其研发项目实际研发投入的30%给予项目资金补助，每个项目资助额度最高不超过30万元。
门诊处方合格率,达到100%,100%,门诊处方书写合格率达到100%；
门诊,进行透析项目费用,项目费用,门诊进行透析的项目费用，个人自负10%。
门诊,进行放化疗项目费用,项目费用,门诊进行放化疗的项目费用，个人自负20%。
门诊,以及可以承担基本医疗保险服务能力,基本医疗保险,上年度业务收入情况和门诊、住院诊疗服务量以及可以承担基本医疗保险服务的能力；
免费法律援助服务率,达到100%,100%,实现10个“百分之百”项目，即贫困白内障适应症患者手术率达到100%、有培训需求的残疾人培训率达到100%、困难残疾学生和残疾人家庭子女接受义务教育到中高等教育资助率达到100%、贫困重度智力和精神残疾人接受机构及居家托养补贴覆盖率达到100%、符合条件的城乡残疾人纳入最低生活保障覆盖率达到100%、重度残疾人社会保障覆盖率达到100%、为有需求的残疾人提供免费法律援助服务率达到100%、有康复需求的残疾人“人人享有康复”服务率达到100%、为有需求的残疾人提供志愿服务满意率达到100%、全市各级残疾人工作者年培训率达到100%。
面向股份合作人,规范2563亩造林流转,2563,进一步加快国有林权制度改革，在宾县太平山林场进行试点，面向林场内部职工流转4907亩国有林，面向股份合作人规范2563亩国有股份制造林的流转；
民用收费标准,按照民用收费标准收取,电费用,社区公益用房用热、用水、用电费用按照民用收费标准收取。
民政部门,对企办校为民办校,民办校,民政部门对企办校改制为民办校的，简化登记手续；
民政部门,负责低保管理工作,低保管理工作,区民政部门负责本辖区内城市低保的管理和审批工作。
民政部门,负责将社区卫生服务纳入建设内容,纳入社区建设内容,--民政部门负责将社区卫生服务纳入社区建设内容，探索建立以社区卫生服务为基础的城市低保人员医疗救助制度，做好社区卫生服务的民主监督工作。
民政部门,负责将社区卫生服务纳入建设内容,探索,--民政部门负责将社区卫生服务纳入社区建设内容，探索建立以社区卫生服务为基础的城市低保人员医疗救助制度，做好社区卫生服务的民主监督工作。
民政部门,负责将社区卫生服务纳入建设内容,做好社区卫生服务监督工作,--民政部门负责将社区卫生服务纳入社区建设内容，探索建立以社区卫生服务为基础的城市低保人员医疗救助制度，做好社区卫生服务的民主监督工作。
民政部门,会同市财政部门,市财政部门,对享受城市低保待遇的特殊人群，应当加发一定数额的城市低保金，具体数额由市民政部门会同市财政等部门进行定期测算，报市人民政府批准后公布执行。
民政部门,将其城市低保档案复印件交其本人,其本人,由本人（或者其家庭成员，下同）将《低保证》交回户籍迁出地所属民政部门，户籍迁出地所属民政部门将其城市低保档案复印件交其本人并出具证明；
民委员会,缴纳参加新农合费用,新农合费用,农村居民应当向户籍所在地、经常居住地村（居）民委员会或者乡（镇）财政所缴纳家庭成员参加新农合的费用。
民办非企业单位,进行办理,办理,申请的用户出示各级民政部门制发的《社会福利机构设置批准证书》和民间组织管理局制发的《民办非企业单位登记证书》、申办人身份证原件到辖区供电局（电业局）营业大厅登记业务窗口进行办理。
民政部门,属于用房证明,老年人社会福利机构,老年社会福利机构申办新建房屋产权登记需提供民政部门出具的该新建房屋属于老年人社会福利机构用房证明。
民政部门,属社会公益性质证明,社会公益性质证明,民政部门出具的项目属社会公益性质、非营利性老年福利机构的证明；
民政部门,要探索建立以社区卫生服务为基础救助制度,城市低保人员,市民政部门要探索建立以社区卫生服务为基础的城市低保人员医疗救助制度，将符合条件的社区卫生服务机构纳入城市低保定点医疗机构，探索实行城市医疗救助对象在社区卫生服务机构的首诊制，对在社区卫生服务机构治疗有困难的，通过双向转诊转往上级医疗救助定点机构进行治疗。
民政部门,要发挥建设牵头作用,社区建设牵头作用,民政部门要发挥社区建设牵头作用，制定落实社区服务业发展规划和政策措施，沟通协调各部门，抓好督促落实。
民政部门,应当自收到街道办事处,街道,区民政部门应当自收到街道办事处或者镇人民政府上报的享受城市低保待遇书面申请、有关核查材料、评审结果和公示情况等之日起8日内，按照下列规定进行审批：
民政部门,应当自收到街道办事处,镇人民政府上报享受城市低保待遇申请,区民政部门应当自收到街道办事处或者镇人民政府上报的享受城市低保待遇书面申请、有关核查材料、评审结果和公示情况等之日起8日内，按照下列规定进行审批：
民政部门,由市民政部门组织,本办法,本办法由市民政部门组织实施。
民政部门,由会同财政,财政,城市低保标准，由市民政部门会同财政、统计、物价部门，定期按照维持城市居民基本生活所必需的衣食住费用、水电燃煤（燃气）费用、未成年人义务教育费用和物价指数变化等因素提出意见，报市人民政府批准后公布执行。
民政部门,由各级民政部门承担,日,市和区、县（市）社区建设领导小组要加强对社区服务工作的组织协调，社区服务日常工作由各级民政部门承担。
民政部门,由会同财政,统计,城市低保标准，由市民政部门会同财政、统计、物价部门，定期按照维持城市居民基本生活所必需的衣食住费用、水电燃煤（燃气）费用、未成年人义务教育费用和物价指数变化等因素提出意见，报市人民政府批准后公布执行。
民政部门,由会同财政,物价部门,城市低保标准，由市民政部门会同财政、统计、物价部门，定期按照维持城市居民基本生活所必需的衣食住费用、水电燃煤（燃气）费用、未成年人义务教育费用和物价指数变化等因素提出意见，报市人民政府批准后公布执行。
民间机构,运用各类信息通信技术,各类信息通信技术,鼓励民间机构和企业等运用各类信息通信技术帮助边远地区妇女获得信息和服务。
民政部,作为社会福利事业主管部门要配合有关部门,有关部门,民政部门作为社会福利事业的主管部门，要配合有关部门做好区域性社会福利设施和城市社会福利设施的布局安排，防止重复建设，避免资源浪费。
明确项目,推进责任部门,责任部门,加强领导决策和统筹协调，明确项目推进责任部门和责任人，明确项目实施主体，建立责权利统一的责任机制（市发改委、工信委、科技局负责）。
命名市劳动模范,应在届内一次性发放荣誉津贴8000元,8000,本《规定》施行后命名的市劳动模范，所在单位应在届内一次性发放荣誉津贴8000元。
没收非法所得内容,并在罚款额度后加上但不得超过50000元字样,50000,删去项中“没收非法所得”的内容并在罚款额度后加上“但最高不得超过50000元”字样。
纳入国家免疫规划疫苗接种率,以乡为单位达到99%以上,99%,--纳入国家免疫规划的疫苗接种率以乡（镇）为单位达到99%以上。
纳税人,在享受税收优惠政策当月持退出现役证,中国,纳税人在享受税收优惠政策的当月，持《中国人民解放军义务兵退出现役证》或《中国人民解放军士官退出现役证》以及税务机关要求的相关材料向主管税务机关备案。
男职工所在企业,参加生育保险,生育保险,男职工所在企业参加生育保险，其配偶按计划生育政策生育，但无工作单位和无固定收入，医疗保险经办机构除按本办法规定支付生育医疗费外，并按男职工所在企业上年月平均工资给予一个月的生育补助金。
内地居民,赴港,澳,内地居民赴港澳从事商务、乘务、培训、就业等非公务活动签注
泥草房,改造4万户,200万,2加快推进泥草房改造工程，完成泥草房改造4万户、200万平方米
泥草房,改造4万户,4万,2加快推进泥草房改造工程，完成泥草房改造4万户、200万平方米
年度市有关部门,按照综合建设成本依据公布标准,标准,超出原房建筑面积，就近上靠标准安置户型部分，按照综合建设成本（依据每年度市有关部门公布标准）交纳购房款，被征收房屋所有人要求超过标准安置户型安置房屋的，超过标准安置户型部分按照商品房价格交纳购房款。
年度,当不得退出新农合,新农合,当年度不得退出新农合；
年度,对在岸不低于且同比增长,10%,对年度在岸服务外包收入不低于200万元人民币且同比增长10%（含10%）以上的小微企业，按其年度在岸服务外包收入的3%给予最高不超过30万元人民币的奖励。
年度,对在岸不低于且同比增长,200万,对年度在岸服务外包收入不低于200万元人民币且同比增长10%（含10%）以上的小微企业，按其年度在岸服务外包收入的3%给予最高不超过30万元人民币的奖励。
年度新增产值,对达到2000万元以上,2000万,对其转化项目年度投资总额或年度新增产值达到2000万元以上的，再按其年度投资总额或年度新增产值的5%给予项目资金补助，补助额度最高不超过200万元。
年龄,已达到18周岁,18,年龄已达到18周岁的；
年龄,在45周岁以下含45周岁,45,年龄在45周岁以下（含45周岁）的按照1%划入；
年龄,在75周岁以上含75周岁,周岁,年龄在75周岁以上（含75周岁）的，以市区上年度在岗职工平均工资为基数，可选择按8%或4%缴费比例，一次性缴足10年的医疗保险费。
年度医疗保险,治疗诊断标准,病种标准,哈尔滨市劳动和社会保障局关于确定哈尔滨市2008年度医疗保险特殊慢性病门诊治疗病种诊断标准的通知哈劳社发[2008]第114号在哈各参保单位、定点医疗机构：
聂云凌,由市委常委聂云凌担任,主任,成立哈尔滨市第34届劳动模范表彰大会筹备委员会，主任由市委常委、市政府常务副市长聂云凌担任；
农民,84%实现砖瓦化,砖瓦化,农民住房84%实现砖瓦化，居住环境更加舒适；
农民,按照哈尔滨市城镇基本医疗保险暂行办法有关规定可从参保月起按规定缴纳基本医疗保险费,基本医疗保险,按照《哈尔滨市城镇基本医疗保险暂行办法》的有关规定，失地农民可从参保之月起按规定缴纳基本医疗保险费和住院医疗统筹费。
农民,按照参加基本养老医疗保险有关规定可以参加基本养老保险,基本养老保险,按照《哈尔滨市征地农转非人员参加基本养老医疗保险实施办法（试行）》的有关规定，失地农民可以城镇个体劳动者身份参加基本养老保险，从参保之日起按规定缴纳基本养老保险费，最低可按全省社平工资的60%为缴费基数。
农民,按照哈尔滨市零就业家庭就业援助管理办法有关规定对其提供就业援助,就业援助,失地农民中的“零就业家庭”成员，按照《哈尔滨市“零就业家庭”就业援助管理办法》的有关规定，对其提供就业援助，符合安置公益岗位就业条件的，为其安排公益岗位就业。
农村居民,按年度参加新农合,新农合,农村居民按年度参加新农合，享受当年度新农合待遇。
农民,按照哈尔滨市城镇基本医疗保险暂行办法有关规定可从参保月起按规定缴纳基本医疗保险费,住院医疗统筹费,按照《哈尔滨市城镇基本医疗保险暂行办法》的有关规定，失地农民可从参保之月起按规定缴纳基本医疗保险费和住院医疗统筹费。
农村居民,办理参加新农合手续,新农合,农村居民办理参加新农合手续并足额缴纳下一年度参加新农合费用的，自缴费次年1月1日至12月31日享受新农合待遇。
农村居民,办理参加新农合手续,新农合费用,农村居民办理参加新农合手续并足额缴纳下一年度参加新农合费用的，自缴费次年1月1日至12月31日享受新农合待遇。
农民,被征地农民农村劳动者可提供介绍,市区内农转非,对持有《再就业优惠证》人员，持有《哈尔滨市就（失）业登记证》（以下简称《就（失）业证》）城镇其他失业人员、市区内“农转非”的被征地农民、进城登记求职的农村劳动者可由劳动保障部门认定的职业介绍机构提供免费的职业介绍，职业介绍成功后由再就业资金给予补贴。
农民,参加各类职业培训,各类职业培训,返乡农民工参加各类职业培训，按规定在当地就业专项资金和相关专项资金中给予补贴。
农转非人员,参加基本养老医疗保险,基本养老医疗保险,按照《哈尔滨市征地农转非人员参加基本养老医疗保险实施办法（试行）》的有关规定，失地农民可以城镇个体劳动者身份参加基本养老保险，从参保之日起按规定缴纳基本养老保险费，最低可按全省社平工资的60%为缴费基数。
农民,参加基本养老保险问题,基本养老保险,关于失地农民参加基本养老保险问题。
农民,参加失业保险问题,失业保险,关于失地农民参加失业保险问题。
农民,参加新型农村合作医疗,新型农村合作医疗,重度残疾农民参加新型农村合作医疗，由政府给予保险费资助。
农村低保家庭成员特殊困难人员,参加新农合,新农合,农村低保家庭成员、五保户、重点优抚对象和重度残疾人、符合条件的贫困残疾人等特殊困难人员参加新农合的，其个人缴费由政府给予资助。
农村居民,参加新农合缴费,新农合,农村居民参加新农合缴费实行按年度预收制，每年9月1日至12月20日为缴纳下一年度参加新农合费用时间。
农村居民,参加由家庭共同承担,新农合费用,农村居民参加新农合费用由家庭和政府共同承担，筹资标准按照国家和省有关规定执行。
农民,参加医疗保险问题,医疗保险,关于失地农民参加医疗保险问题。
农民,承包权益,权益,切实保障农民工土地承包权益
农民,承包权益,权益,加强农村土地承包规范化管理，继续抓好农村土地突出问题专项治理工作，依法维护农民土地承包权益；
农民,创办企业,企业,农民工创办企业，按期缴纳税款有困难的，可依法向主管税务机关申请延期缴纳，经批准延期缴纳的，缓缴期内免收滞纳金。
农村,从事种植业多种形式生产劳动,种植业多种形式生产劳动,扶持农村残疾人从事种植业、养殖业、手工业、家庭副业等多种形式的生产劳动，提供产前、产中、产后配套服务，同时搞好残疾人扶贫开发政策与各项社会保障政策的有效衔接。
农民,促发展,发展,开展“万名干部进农村，服务农民促发展”活动（牵头部门：市委组织部；
农产品转化率,达到30%,30%,到“十一五”期末，农业科技进步贡献率达到50%，农牧渔业标准化率达到80%以上，养殖业产值占农林牧渔业总产值的比重达到55%，农产品加工转化率达到30%。
农村,达到50%,50%,农村有劳动能力、有就业愿望的残疾人就业率达到50%。
农村自来水普及率,达到70%以上,70%,优先解决高氟、高铁、高锰、有机污染、亚硝酸盐污染及地方病病区的饮水安全问题，力争到2010年，农村自来水普及率达到70%以上，全部解决农村百户以上村屯的饮水安全问题。
农牧渔业标准化率,达到80%以上,80%,到“十一五”期末，农业科技进步贡献率达到50%，农牧渔业标准化率达到80%以上，养殖业产值占农林牧渔业总产值的比重达到55%，农产品加工转化率达到30%。
农村自来水普及率,达到90%以上,90%,--农村自来水普及率达到90%以上。
农户,达到92万户,92万,农业产业化带动基地面积2200万亩以上，参与农户达到92万户。
农村集中供水率,达到95%以上,95%,--农村集中供水率达到95%以上。
农民,当前提出如下意见,如下意见,为认真贯彻《国务院办公厅关于做好当前农民工工作的通知》精神，积极应对国际金融危机对农民工就业的不利影响，稳定就业形势，实现保增长、保民生、保稳定的目标，现就做好当前我市农民工工作提出如下意见：
农业科技进步贡献率,到十一五期末达到50%,50%,到“十一五”期末，农业科技进步贡献率达到50%，农牧渔业标准化率达到80%以上，养殖业产值占农林牧渔业总产值的比重达到55%，农产品加工转化率达到30%。
农村居民预期寿命,到十一五期末达到78岁,78,到“十一五”期末，农村居民预期寿命达到78岁，文教、娱乐消费支出比重超过15%，恩格尔系数降至35以下，基尼系数降至4以下。
农民,对已经享受扶持允许再次申请小额担保贷款,申请小额担保贷款,对已经享受小额担保贷款扶持，且信用记录好、企业经营好、有更大发展意向和前景的创业农民工，允许其再次申请小额担保贷款。
农民,对违法农民工承包地要求退还要坚决退还,退还,对违法流转的农民工承包地，农民工要求退还的要坚决退还；
农资连锁配送网络,覆盖60%,60%,到2008年，农资连锁配送网络覆盖60%的乡（镇）、60%的村和80%的农户。
农业部门,负责温室农业设施管理,温室农业设施管理,农业部门负责温室、大棚、鱼池等农业设施的管理；
农民,含乡镇企业职工,乡镇企业职工,农民（含乡镇企业职工）不少于劳模总数的20%；
农民,含乡镇企业职工,乡镇企业职工,农民（含乡镇企业职工）不低于劳模总数的18%；
农民,合作新机制,新机制,发挥农民专业合作社在组织生产、市场中介、产品销售等方面的作用，建立健全统一经营、利润分成、共同发展的农民合作新机制。
农民,积极投身建设浓厚氛围,新农村,建立国家公务员参与新农村建设的激励机制和全社会共建新农村的推动机制，形成社会各方关心支持新农村建设、广大农民积极投身新农村建设的浓厚氛围。
农委,加快城区老工业区,城区老工业区,（市城乡规划局、市城管局、市建委、市环保局、市国土资源局、市农委、市林业局）加快城区老工业区、独立工矿区搬迁改造、生态修复与综合治理，加强工矿损毁土地复垦，促进城市生态环境良性发展。
农委,加快城区老工业区,独立工矿区搬迁,（市城乡规划局、市城管局、市建委、市环保局、市国土资源局、市农委、市林业局）加快城区老工业区、独立工矿区搬迁改造、生态修复与综合治理，加强工矿损毁土地复垦，促进城市生态环境良性发展。
农委,建立现代农业产业体系,现代,（市农委、市工信委、市粮食局、市畜牧兽医局、市商务局、市供销社）建立现代农业产业体系，推动粮经饲统筹、农林牧渔结合、种养加一体、一二三产业融合发展。
农村居民,健康为中心,中,乡镇卫生院以维护农村居民健康为中心，主要负责提供公共卫生服务和一般常见病、多发病的基本诊疗等综合服务，并承担对村卫生所（室）的业务管理和技术指导。
农民,健康为中心,中,坚持以人为本原则，以保障乡镇农民健康为中心，为向农民提供基本医疗卫生服务提供组织机构保障。
农村居民,健康为中心,中,乡镇卫生院以维护农村居民健康为中心，逐步转变服务模式，对行动不便的患者和重点管理的慢性病人实行上门服务、主动服务。
农村,奖励扶助制度,扶助制度,完善计划生育利益导向机制，建立奖扶、特扶优先优惠政策，完善和落实农村计划生育家庭奖励扶助制度和计划生育家庭特别扶助制度。
农村,奖励扶助制度,计划生育家庭扶助制度,完善计划生育利益导向机制，建立奖扶、特扶优先优惠政策，完善和落实农村计划生育家庭奖励扶助制度和计划生育家庭特别扶助制度。
农民,解除合同一次性生活补助金,合同一次性生活补助金,农民合同制工人解除合同的一次性生活补助金；
农村,接受学前一年教育,学前一年教育,普及残疾儿童少年义务教育，接受特殊教育的视力、听力、语言和智力残疾儿童少年入学率达到90%以上，逐步实现城镇残疾儿童接受学前三年教育，农村残疾儿童接受学前一年教育。
农民,今年新建农民专业合作社400个力争达到3688个,3688,今年新建农民专业合作社400个，全市农民专业合作社力争达到3688个。
农民,就地就近转移就业,就业,大力发展县域经济，调整农业产业结构，大力扶持农产品精深加工，支持农村中小企业发展，吸纳农民就地就近转移就业。
农民,具有哈市户籍自谋不足,不足,对具有哈市户籍的农民工自谋职业、自主创业自筹资金不足的，根据经营项目、个人信用状况和还贷能力等情况适当提高小额担保贷款额度，最高不超过5万元。
农委,开展水土流失综合治理,流失综合治理,（市国土资源局、市农委、市财政局、市环保局、市发改委）开展水土流失综合治理，加强坡耕地及侵蚀沟水土流失治理。
农民,可选择按照上年度本人月平均工资1,按照,农民合同制工人本人可选择按照上年度本人月平均工资的1
农民,且要求收回承包经营权,收回土地承包经营权,对依据口头协议等方式进行短期流转且农民工要求收回土地承包经营权的，原则上应退还给农民工。
农村金融发展瓶颈,全力推进建设,哈尔滨市,打破农村金融发展瓶颈全力推进哈尔滨市社会主义新农村建设
农业,生产农民生活条件,农民,积极支持社会主义新农村建设，通过加强政策引导，增加资金投入的方式，改善农业生产和农民生活条件，健全公共服务体系，全面推进社会事业发展。
农民,生产生活条件,生活条件,以邓小平理论和“三个代表”重要思想为指导，认真贯彻“工业反哺农业，城市支持农村”和“多予少取放活”的方针，按照“生产发展、生活宽裕、乡风文明、村容整洁、管理民主”的要求，以政府为主导，以农民为主体，以发展农村经济为中心，以增加农民收入和改善农民生产生活条件为重点，加大资金投入，建设现代农业，加强基础建设，发展社会事业，深化农村改革，推进农村民主政治和精神文明建设，力争在“十一五”期间，全市新农村建设取得明显成效。
农民,生产生活信息化水平,生活信息化水平,农民生产生活信息化水平明显提高；
农民,生产生活,生活,要突出农村特色，方便农民生产生活，充分利用山形地势，形成不同风格，防止搞成千篇一律的线条式规划。
农村居民人均劳务收入,实现1000元,1000,农村居民人均劳务收入实现1000元，每年增加200元。
农村劳务收入,实现260亿元,260亿,农村劳务收入实现260亿元，每年递增4亿元；
农民,十一五期间年均递增7%,7%,“十一五”期间，农民人均纯收入年均递增7%，其中非农产业收入比重达到60%以上，农民负担进一步减轻，农民生活质量明显改善。
农民,实施范围,范围,落实《哈尔滨市进城务工农民权益保障办法》（2007年市政府令第173号），继续扩大农民工工资保障金实施范围，进一步完善农民工工资保障金制度（责任单位：市劳动和社会保障局）。
农委,实行雨污分流,分流,（市水务局、市工信委、市农委）实行雨污分流，加大推广再生水利用力度，提高污水资源化利用程度。
农业用水,实施计量终端水价制度,农民,继续推进农业用水实施计量和面向农民的终端水价制度；
农村社会养老保险,实施细则,细则,关于印发尚志市新型农村社会养老保险和尚志市城镇居民社会养老保险实施细则的通知
农民,提供免费就业公共服务,就业公共服务,为农民工尤其是返乡农民工提供就业服务、权益保障、困难救助和司法援助等免费公共服务，切实维护农民工的合法权益。
农民,维护自身合法权益,自身合法权益,对农民加强有关法律和务工常识教育，提高农民维护自身合法权益的能力。
农村,无障碍,障碍,实施无障碍进残疾人家庭，改善残疾人家居环境，积极推广农村无障碍进残疾人家庭工作。
农民,享受平等义务教育待遇,平等义务教育待遇,确保农民工子女享受平等义务教育待遇。
农民,要按照属地化管理原则加强协调,配合,农民工输入地和输出地计划生育管理服务机构要按照属地化管理的原则，加强协调配合，提高针对农民工的计划生育宣传教育、技术服务、药具发放、信息采集等服务能力和水平，做好农民工及其家属的计划生育服务工作。
农村,要加强推行无障碍建设力度,推行建设力度,小城镇、农村地区要加强推行无障碍建设和改造力度。
农民,要按照属地化管理原则加强协调,协调,农民工输入地和输出地计划生育管理服务机构要按照属地化管理的原则，加强协调配合，提高针对农民工的计划生育宣传教育、技术服务、药具发放、信息采集等服务能力和水平，做好农民工及其家属的计划生育服务工作。
农民,已缴纳失业保险费,失业保险,农民合同制工人个人已缴纳失业保险费，具备本办法件的，不受本人户籍限制，按本办法规定领取失业保险金，享受失业保险待遇。
农民,依法参加职工基本医疗保险,职工基本医疗保险,农民工和灵活就业人员依法参加职工基本医疗保险，有困难的按照当地规定参加城乡居民医保。
农委,因地制宜发展新能源,新,（市农委、市林业局、市畜牧兽医局）因地制宜地发展新能源和可再生能源，推动能源新技术产业化。
农委,因地制宜发展新能源,再生能源,（市农委、市林业局、市畜牧兽医局）因地制宜地发展新能源和可再生能源，推动能源新技术产业化。
农民,用水,水,组建农民用水协会，实行水价改革，建立IC卡用水制度，探索实行中水循环利用，主要大型灌区率先达到旱能灌、涝能排和节水高效的现代化灌区标准。
农民,有组织,合理,巩固境外劳务输出，逐步向劳动力需求多的国家拓展，全面促进农民工有组织、合理、有序输出就业。
农民,有组织,输出,巩固境外劳务输出，逐步向劳动力需求多的国家拓展，全面促进农民工有组织、合理、有序输出就业。
农民,有一个科技明白人,一个科技明白人,到“十一五”期末，每个行政村培育2至3个科技示范户，辐射带动80%的农户，每户农民有一个“科技明白人”；
农民,有组织,组织,巩固境外劳务输出，逐步向劳动力需求多的国家拓展，全面促进农民工有组织、合理、有序输出就业。
农民,与市民同等享受规范化,规范化,实现城乡医保服务均等化，让参保农民与市民同等享受规范化、专业化公共服务。
农民,与原单位解除劳动关系,劳动关系,外地就业并参加医疗保险的农民工，与原单位解除劳动关系，在哈并与用人单位签订1年以上劳动合同的，用人单位应为其办理参加基本医疗保险登记手续，其医疗保险缴费年限累计计算。
农民,与市民同等享受规范化,专业化公共服务,实现城乡医保服务均等化，让参保农民与市民同等享受规范化、专业化公共服务。
农民,在参加工伤保险缴费方式上设定按比例缴费,按缴费二种模式,餐饮住宿、休闲娱乐等服务业农民工，在参加工伤保险的缴费方式上，设定按比例缴费或按定额缴费二种模式。
农民,在参加基本医疗保险同时须按规定参加大额医疗救助,大额医疗救助,失地农民在参加基本医疗保险和住院医疗统筹的同时，须按规定参加大额医疗救助。
